20,6,23:00:00,28,42.25,12.285,1378,48.81,18.58,8.57,38.99,High,Low
20,7,00:00:00,30,41.5,12,1320,46.58,18.01,9.26,39.79,High,Low
20,7,01:00:00,19,40.2,11.2,1217,43.27,17.82,11.88,41.75,High,Low
20,7,02:00:00,8,41.5,10.98,1200,40.55,21.83,13.85,42.49,High,Low
20,7,03:00:00,4,43.2,12.2,1260,38.5,27.66,14.39,40,High,Low
20,7,04:00:00,5,43.8,13.6,1296,41.37,31.45,6.26,30.38,High,Low
20,7,05:00:00,14,46.25,14.3,1330,52.16,33.22,2.6,26.59,High,Low
20,7,06:00:00,17,46.25,14.3,1320,51.19,35.7,6.86,25.61,High,Low
20,7,07:00:00,17,46.8,14.37,1320,51.76,36.11,6.56,26,High,Low
20,7,08:00:00,19,46.58,14.1,1348,53.9,31.28,6.94,29.94,High,Low
20,7,09:00:00,30,46.725,14.1,1423,58.24,27.86,5.66,31.1,High,Low
20,7,10:00:00,32,46.5,13.7,1500,58.34,24.45,8.81,32.45,High,Low
20,7,11:00:00,43,47,13.9,1631.5,62.14,22.39,6.38,30.27,High,Low
20,7,12:00:00,50,46.75,13.8,1740,61.69,21.29,7.95,29.55,High,Low
20,7,13:00:00,58,47.4,13.8,1800,63.65,20.44,6.76,30.79,High,Low
20,7,14:00:00,72,47,13.66,1890,61.97,19.25,7.32,30.52,High,Low
20,7,15:00:00,80,47,13.6,2040,61.09,19,7.62,31.17,High,Low
20,7,16:00:00,79,46.8,13.58,2018,61.16,18.99,8.13,32.47,High,Low
20,7,17:00:00,83,47.1,13.7,1980,62.37,19.66,7.23,32.06,High,Low
20,7,18:00:00,89,46.75,13.7,1920,63.08,18.66,7.35,31.41,High,Low
20,7,19:00:00,101,46.9,13.78,1830,63.06,19.52,6.57,30.04,High,Low
20,7,20:00:00,113,46.88,13.8,1740,63.35,20.25,7.45,29.54,High,Low
20,7,21:00:00,106,46.75,13.8,1620,64.11,20.49,8.64,29.64,High,Low
20,7,22:00:00,81,46.8,13.8,1500,64.25,21.97,10.21,28.31,High,Low
20,7,23:00:00,69,46.8,13.9,1380,64.01,25.49,9,27.64,High,Low
21,1,00:00:00,6,9,1.545,480,20.69,0.77,20.91,1.55,Medium,High
21,1,01:00:00,5,8.75,1.6,420,15.58,1.01,19.91,1.44,Medium,High
21,1,02:00:00,4,8.5,1.49,398,17.98,0.79,16.8,2.96,Medium,High
21,1,03:00:00,3,10,1.9,491.5,17.02,3.99,18.88,1.86,Medium,High
21,1,04:00:00,3,15.275,2.495,720,17.4,4.63,22.25,2.64,Medium,High
21,1,05:00:00,6,21,6.1,844.5,36.17,5.43,13.95,2.35,High,Low
21,1,06:00:00,9,21,5.6,847,37.49,4.35,15.82,3.06,High,Low
21,1,07:00:00,14,19.75,5.5,960,35.32,2.62,19.26,2.38,High,Low
21,1,08:00:00,17,16.5,3.21,997,34.62,2,27.14,2.85,Medium,High
21,1,09:00:00,18,17,3.9,900,34.37,2.38,21.83,4.08,Medium,Low
21,1,10:00:00,18,15.25,3.2,780,25.97,1.95,22.75,2.77,Medium,Low
21,1,11:00:00,14,12.5,2.26,695,23.65,2.54,27.36,2.82,Medium,High
21,1,12:00:00,13,12,2.405,718.5,22.65,2.4,25.6,3.89,Medium,High
21,1,13:00:00,14,11.25,2.21,660,20.86,2.84,26.83,3.37,Medium,High
21,1,14:00:00,13,10.75,2.005,634.5,21.53,1.73,27.24,3.93,Medium,High
21,1,15:00:00,13,10.5,2,623,20.66,2.22,30.59,3.22,Medium,High
21,1,16:00:00,12,9.75,1.7,600,19.71,2.31,35.08,2.48,Medium,High
21,1,17:00:00,11,9.75,1.64,630,21.69,2.93,40.4,2.56,Medium,High
21,1,18:00:00,10,8.75,1.5,540,21.28,1.76,35,2.3,Medium,High
21,1,19:00:00,9,8.75,1.5,513,20.31,2.06,31.57,2.43,Medium,High
21,1,20:00:00,8,8.25,1.39,480,19.21,1.59,30.96,2.18,Medium,High
21,1,21:00:00,8,9,1.6,480,24.26,1.61,25.11,1.7,Medium,High
21,1,22:00:00,8,9,1.69,480,18.73,0.97,24.1,1.93,Medium,High
21,1,23:00:00,7,8.76,1.7,480,17.85,1.3,20.84,1.79,Medium,High
21,2,00:00:00,6,8.75,1.5,469.5,17.61,1.48,23.52,2.34,Medium,High
21,2,01:00:00,4,8.75,1.565,442.5,16.09,0.77,22.8,1.72,Medium,High
21,2,02:00:00,3,8.5,1.3,375,17.92,2.18,25.91,3.87,Medium,High
21,2,03:00:00,3,9.5,1.75,450,16.52,2.95,17.99,1.18,Medium,High
21,2,04:00:00,3,12.25,1.9,600,20.89,6.13,25.07,3.9,Medium,High
21,2,05:00:00,5,19.5,5.4,780,29.99,5.16,12.27,2.79,High,Low
21,2,06:00:00,9,20.25,5.29,814.5,36.23,2.97,16.21,1.75,High,Low
21,2,07:00:00,14,19.5,4.81,970.5,34.32,2.21,23.87,1.73,High,Low
21,2,08:00:00,18,16.15,3.2,1031,36.23,2.07,29.73,2.25,Medium,High
21,2,09:00:00,19,16.75,3.9,960,35.86,2.12,22.57,3.31,Medium,Low
21,2,10:00:00,19,15.5,3.3,816,29.09,2,25.89,3.65,Medium,Low
21,2,11:00:00,16,12.5,2.38,720,25.25,1.65,27.24,3.72,Medium,High
21,2,12:00:00,15,11.5,2.1,660,21.14,1.9,28.2,3.89,Medium,High
21,2,13:00:00,14,11.5,2.17,668.5,20.44,1.86,28.17,3.4,Medium,High
21,2,14:00:00,14,11.25,2.09,681,21.19,2.2,29.76,3.62,Medium,High
21,2,15:00:00,13,10.5,1.91,660,21.77,2.13,33.25,2.87,Medium,High
21,2,16:00:00,12,10,1.7,620,21.99,2,38.98,3.11,Medium,High
21,2,17:00:00,11,9.75,1.6,620,22.63,1.65,42.02,2.42,Medium,High
21,2,18:00:00,11,9.5,1.56,600,24.59,1.66,36.75,2.03,Medium,High
21,2,19:00:00,10,8.75,1.48,539,21.89,1.72,31.15,1.98,Medium,High
21,2,20:00:00,10,8.75,1.6,480,21.28,1.49,27.16,1.63,Medium,High
21,2,21:00:00,9,8.75,1.5,480,26.28,1.5,28.85,2.42,Medium,High
21,2,22:00:00,9,8.75,1.6,469.5,21.76,0.68,22.06,2.26,Medium,High
21,2,23:00:00,8,8.75,1.6,423,21.13,1.01,22.51,1.74,Medium,High
21,3,00:00:00,6,8.75,1.5,426,20.96,0.96,20.84,2.04,Medium,High
21,3,01:00:00,4,8.25,1.3,380.5,16.33,0.51,23.3,2.38,Medium,High
21,3,02:00:00,4,8.25,1.4,360,16.35,1.49,20.17,2.55,Medium,High
21,3,03:00:00,3,9.5,1.63,472.5,14.71,0.8,16.04,1.6,Medium,High
21,3,04:00:00,3,15.3,2.43,716,22.91,5.66,21.29,3.23,Medium,Low
21,3,05:00:00,4,19.06,5,773,30.31,4.05,15.07,2.76,High,Low
21,3,06:00:00,8,21,5.82,840,36.98,3.56,15.86,1.87,High,Low
21,3,07:00:00,13,18.75,3.89,954,33.8,2.53,22.93,2.53,High,Low
21,3,08:00:00,17,16.25,3.3,1064,37.77,1.92,29.71,2.47,Medium,High
21,3,09:00:00,19,18.25,4.3,1020,36.21,1.6,20.11,3.1,High,Low
21,3,10:00:00,18,16.2,3.58,818,27.14,1.71,21.73,3.56,Medium,Low
21,3,11:00:00,15,12.25,2.47,706,22.73,2.17,25.7,3.94,Medium,High
21,3,12:00:00,14,12.125,2.4,715.5,23.7,2.21,26.78,3.12,Medium,High
21,3,13:00:00,14,11.75,2.3,660,21.56,2.38,26.74,3.22,Medium,High
21,3,14:00:00,13,11,2.12,660,20.48,1.94,27.7,3.34,Medium,High
21,3,15:00:00,14,10.75,2,660,20.37,2.05,32.65,3.57,Medium,High
21,3,16:00:00,12,10.25,1.785,693.5,22.98,2.13,38.1,3.06,Medium,High
21,3,17:00:00,11,9.75,1.7,660,25.24,2.08,41.61,1.85,Medium,High
21,3,18:00:00,11,9.5,1.6,600,26.1,1.59,38.79,2.08,Medium,High
21,3,19:00:00,10,8.75,1.5,511,22.87,1.63,30.94,2.48,Medium,High
21,3,20:00:00,9,9,1.52,480,24.47,1.96,26.8,2.76,Medium,High
21,3,21:00:00,10,9,1.4,480,24.46,1.46,27.17,1.52,Medium,High
21,3,22:00:00,8,9,1.5,480,23.69,0.81,24.33,1.78,Medium,High
21,3,23:00:00,8,9,1.6,448,22.9,0.77,20.15,1.72,Medium,High
21,4,00:00:00,7,8.75,1.5,420,21.34,0.64,19.64,1.91,Medium,High
21,4,01:00:00,5,8.75,1.4,420,19.01,0.87,22.93,1.31,Medium,High
21,4,02:00:00,4,8.875,1.445,420,23.63,0.98,17.58,3.13,Medium,High
21,4,03:00:00,3,9,1.5,420,12.98,1.27,22.14,1.27,Medium,High
21,4,04:00:00,3,13.75,2,660,19.44,6.32,22.72,2.81,Medium,High
21,4,05:00:00,5,19.25,4.715,780,30.52,5.06,13.8,3.37,High,Low
21,4,06:00:00,8,20.5,5.5,840,37.3,3.01,16.12,1.95,High,Low
21,4,07:00:00,14,18.5,3.7,917,34.74,2.23,23.12,2.33,High,Low
21,4,08:00:00,17,16.8,3.4,1080,37.41,1.36,29.49,2.35,Medium,High
21,4,09:00:00,19,18,4.2,997,35.48,1.86,22.4,3.63,High,Low
21,4,10:00:00,19,16,3.66,840,27.44,2.08,22.57,4.02,Medium,Low
21,4,11:00:00,16,12.75,2.6,726,25.29,2.49,27.08,4.78,Medium,High
21,4,12:00:00,14,12.25,2.4,720,22.14,2.29,27.57,3.37,Medium,High
21,4,13:00:00,14,12,2.17,720,21.46,2.38,29.52,3.22,Medium,High
21,4,14:00:00,14,11.25,2.1,673,21.74,1.92,30.45,2.95,Medium,High
21,4,15:00:00,14,10.75,1.905,660,21.69,1.75,36.48,2.77,Medium,High
21,4,16:00:00,12,10.25,1.7,660,21.65,1.78,37.96,2.38,Medium,High
21,4,17:00:00,11,10.25,1.78,668.5,25.38,2,42.07,2.41,Medium,High
21,4,18:00:00,12,9.75,1.67,601,26.82,1.55,37.22,2.3,Medium,High
21,4,19:00:00,11,9.5,1.7,540,25.43,2.1,29.39,2.34,Medium,High
21,4,20:00:00,10,9,1.58,514,24.16,1.44,27.38,1.84,Medium,High
21,4,21:00:00,10,9,1.6,480,26.94,1.42,27.13,1.55,Medium,High
21,4,22:00:00,10,9.25,1.76,533,26.86,1.35,22.33,1.62,Medium,High
21,4,23:00:00,9,9,1.51,480,21.24,0.96,24.13,2,Medium,High
21,5,00:00:00,7,9,1.5,447.5,22.84,0.85,21.43,1.5,Medium,High
21,5,01:00:00,6,8.75,1.47,420,21.61,1.53,22.63,1.28,Medium,High
21,5,02:00:00,5,9,1.4,420,24.32,1.52,23.71,2.13,Medium,High
21,5,03:00:00,3,9.125,1.465,420,15.7,2.02,19.73,1.12,Medium,High
21,5,04:00:00,3,15.75,2.23,737,20.18,5.22,25.17,2.95,Medium,High
21,5,05:00:00,5,19.5,5.15,827.5,28.41,7.62,15.08,3.02,High,Low
21,5,06:00:00,8,21,5.995,856.5,33.36,3.77,15.94,2.36,High,Low
21,5,07:00:00,15,18.75,4.15,908,36.3,2.17,20.5,3.02,High,Low
21,5,08:00:00,19,17.45,3.555,971,39.16,1.57,23.61,3.03,High,Low
21,5,09:00:00,20,16.75,3.7,890,37.05,1.41,21.37,3.46,Medium,Low
21,5,10:00:00,19,14.25,3.09,780,28.7,1.98,23.47,3.66,Medium,Low
21,5,11:00:00,18,11.25,2.1,660,22.26,2.28,27.61,3.7,Medium,High
21,5,12:00:00,16,11,2.04,660,22.94,2.11,28.82,3.81,Medium,High
21,5,13:00:00,16,10.5,1.9,660,22.21,2.46,30.53,3.61,Medium,High
21,5,14:00:00,16,10.125,1.84,654,22.3,1.61,32.66,3.14,Medium,High
21,5,15:00:00,16,10.25,1.75,679,20.6,1.32,39.51,2.36,Medium,High
21,5,16:00:00,15,10,1.7,660,22.53,1.42,42.92,2.1,Medium,High
21,5,17:00:00,14,10.25,1.8,720,24.34,1.77,42.56,2.28,Medium,High
21,5,18:00:00,14,9.75,1.7,642,24.99,0.95,38.24,2.33,Medium,High
21,5,19:00:00,14,9.75,1.7,600,24.17,1.99,32.72,2.09,Medium,High
21,5,20:00:00,12,9.5,1.6,511,23.15,1.55,25.24,2.14,Medium,High
21,5,21:00:00,14,9.25,1.55,480,25.7,1.12,27.11,1.47,Medium,High
21,5,22:00:00,13,9.5,1.545,518,26.6,0.76,26.5,1.83,Medium,High
21,5,23:00:00,14,9,1.57,470.5,23.81,0.48,22.22,1.79,Medium,High
21,6,00:00:00,13,8.75,1.5,440,24.71,0.87,19.68,1.23,Medium,High
21,6,01:00:00,11,9,1.5,441,25.96,0.82,21,1.82,Medium,High
21,6,02:00:00,9,8.75,1.4,420,24.6,1.3,19.63,2.14,Medium,High
21,6,03:00:00,6,8.5,1.4,390,24.86,0.46,15.51,1.03,Medium,High
21,6,04:00:00,4,10.25,2.18,540,21.06,2.75,15.02,5.13,Medium,High
21,6,05:00:00,4,12.75,2.4,600.5,20.39,3.72,16.84,2.3,Medium,High
21,6,06:00:00,5,16.875,3.445,720,24.55,4.64,17.22,2.99,Medium,Low
21,6,07:00:00,7,12.75,2.53,600,28.78,2.02,15.88,3.37,Medium,High
21,6,08:00:00,9,12.75,2.7,612,26.52,2.19,16.44,3.21,Medium,High
21,6,09:00:00,13,13,2.76,660,27.34,2.51,20.74,4.45,Medium,High
21,6,10:00:00,15,11.5,2.3,660,22.28,2.01,25.39,3.84,Medium,High
21,6,11:00:00,14,10.5,1.73,616,22.62,2.38,30.37,3.8,Medium,High
21,6,12:00:00,14,10.5,1.81,641,23.92,1.86,33.52,2.98,Medium,High
21,6,13:00:00,13,11.25,2,699,23.17,2.32,32.49,3.12,Medium,High
21,6,14:00:00,13,10.25,1.615,605,23.8,2.19,34.91,3.36,Medium,High
21,6,15:00:00,13,10.5,1.73,660,22.81,1.79,33.25,3.48,Medium,High
21,6,16:00:00,13,10,1.7,600,24.33,1.59,32.11,3.12,Medium,High
21,6,17:00:00,14,10.5,1.9,660,24.74,1.67,29.35,3.38,Medium,High
21,6,18:00:00,14,10.5,1.84,624,24.46,1.03,28.55,2.96,Medium,High
21,6,19:00:00,14,10.25,1.795,600,26.74,1.29,26.55,2.82,Medium,High
21,6,20:00:00,14,9.5,1.6,540,23.64,0.63,26.19,2.02,Medium,High
21,6,21:00:00,14,9.5,1.65,486,23.59,0.83,25.52,1.93,Medium,High
21,6,22:00:00,15,9.75,1.8,540,26.3,0.84,21.59,1.98,Medium,High
21,6,23:00:00,15,9.25,1.63,480,25.98,0.4,21.71,1.84,Medium,High
21,7,00:00:00,14,9.5,1.6,480,27.83,0.6,22.12,1.81,Medium,High
21,7,01:00:00,12,9,1.475,443,24.29,0.74,21.4,1.82,Medium,High
21,7,02:00:00,9,9,1.5,420,28.44,0.5,19.8,1.73,Medium,High
21,7,03:00:00,7,8.75,1.5,420,23.43,1.41,16.31,2.25,Medium,High
21,7,04:00:00,5,9.25,1.8,480,22.1,2.18,16.92,3,Medium,High
21,7,05:00:00,5,11.5,2.305,540,24.2,2.61,14.35,3.48,Medium,High
21,7,06:00:00,5,13.75,2.3,600,23.29,4.14,21.73,3.1,Medium,High
21,7,07:00:00,7,12.75,2.2,599,21.07,3.62,15.91,3.82,Medium,High
21,7,08:00:00,8,11.75,2.3,591,22.07,4.81,20.89,3.63,Medium,High
21,7,09:00:00,10,11,2.3,596,22.21,3.27,18.94,3.76,Medium,High
21,7,10:00:00,12,11.29,2.24,600,21.41,2.66,22.96,2.94,Medium,High
21,7,11:00:00,11,11.5,2.06,656,24.71,3.01,28.74,3.67,Medium,High
21,7,12:00:00,11,11.25,2.1,660,22.81,2.24,27.53,3.45,Medium,High
21,7,13:00:00,10,11.25,1.935,660,23.23,2.38,30.05,3.73,Medium,High
21,7,14:00:00,10,11,1.9,660,23.32,3.43,29.19,3.57,Medium,High
21,7,15:00:00,10,10.5,1.9,600,23.48,2.98,25.16,3.23,Medium,High
21,7,16:00:00,10,10.25,1.88,600,22.6,2.63,25.03,3.78,Medium,High
21,7,17:00:00,10,10.5,1.9,613.5,23.4,1.98,27.97,2.66,Medium,High
21,7,18:00:00,10,9.75,1.625,540,23.69,1.35,26.74,2.27,Medium,High
21,7,19:00:00,9,9.75,1.64,536,23.04,2.15,23.98,2.58,Medium,High
21,7,20:00:00,9,9.625,1.62,540,21.76,1.54,22.45,2.08,Medium,High
21,7,21:00:00,9,9.25,1.7,480,20.6,1.83,23.47,1.83,Medium,High
21,7,22:00:00,9,9,1.69,480,20.35,0.71,20.74,2.04,Medium,High
21,7,23:00:00,8,9,1.7,480,21.2,1.25,21.03,2.08,Medium,High
22,1,00:00:00,1,12.25,1.75,540,0,0,25,0,Medium,High
22,1,01:00:00,1,17,2.5,1200,0,0,33.33,0,Medium,High
22,1,02:00:00,1,18,4.33,1020,9.09,18.18,18.18,9.09,High,Low
22,1,03:00:00,1,11,3.05,641,5,5,5,0,Medium,Low
22,1,04:00:00,1,32.125,11.915,1271,4.55,31.82,13.64,0,High,Low
22,1,05:00:00,1,29.75,10.2,1421,4.62,4.62,24.62,3.08,High,Low
22,1,06:00:00,1,26.5,8.2,1286,6.19,3.09,24.74,0,High,Low
22,1,07:00:00,1,24.5,8.16,1405,11.11,2.96,9.63,1.48,High,Low
22,1,08:00:00,2,14.875,3.25,900,9.35,2.44,9.76,2.03,Medium,Low
22,1,09:00:00,2,16.875,3.95,1084.5,11.58,3.68,28.42,1.58,Medium,Low
22,1,10:00:00,1,18,5.27,1044,10.74,3.36,12.08,3.36,High,Low
22,1,11:00:00,1,20.5,5.2,1103,8.03,8.03,16.06,2.19,High,Low
22,1,12:00:00,2,16.75,3.7,1020,8.28,6.37,17.83,7.01,Medium,Low
22,1,13:00:00,2,13,2.45,873.5,9.52,5.36,29.17,2.38,Medium,High
22,1,14:00:00,1,14.5,3.1,836,9.09,9.79,21.68,9.79,Medium,Low
22,1,15:00:00,2,15.75,3.78,1046,9.2,11.04,26.38,6.75,Medium,Low
22,1,16:00:00,1,18.375,4.925,1133,12.5,2.34,25.78,1.56,High,Low
22,1,17:00:00,1,17.125,3.4,1125,12.3,3.28,25.41,0.82,Medium,Low
22,1,18:00:00,1,13,2.82,832,5.26,1.32,26.32,9.21,Medium,High
22,1,19:00:00,1,16.125,5.15,1020,5.36,7.14,19.64,3.57,Medium,Low
22,1,20:00:00,1,16.375,3.44,1036,4.55,9.09,27.27,9.09,Medium,Low
22,1,21:00:00,1,16.125,2.25,871.5,14.58,4.17,31.25,2.08,Medium,High
22,1,22:00:00,1,19,2.8,817,6.06,9.09,27.27,3.03,High,High
22,1,23:00:00,1,32.5,8.8,1260,0,33.33,9.52,23.81,High,Low
22,2,00:00:00,1,16.5,4,780,4.76,4.76,23.81,9.52,Medium,Low
22,2,01:00:00,1,9,1.5,540,0,0,25,0,Medium,High
22,2,02:00:00,1,12.75,3.7,780,0,11.11,11.11,0,Medium,Low
22,2,03:00:00,1,20.625,6.92,870,12.5,12.5,6.25,6.25,High,Low
22,2,04:00:00,1,21.75,9.8,941,0,14.29,9.52,0,High,Low
22,2,05:00:00,1,30,8.905,1318,5.81,3.49,24.42,0,High,Low
22,2,06:00:00,1,27,8.2,1372,6.02,6.02,27.71,2.41,High,Low
22,2,07:00:00,1,20,6.03,1090,12.59,5.93,5.93,1.48,High,Low
22,2,08:00:00,2,16.5,3.13,960,11.03,2.07,13.1,1.03,Medium,Low
22,2,09:00:00,2,17.375,4.2,1140,8.7,2.17,28.26,0.87,High,Low
22,2,10:00:00,2,20.5,6.4,1140,13.38,3.18,15.29,1.91,High,Low
22,2,11:00:00,2,21.5,4.6,1140,11.98,2.4,20.36,3.59,High,Low
22,2,12:00:00,1,16.125,2.865,938.5,8.44,6.49,25.97,3.25,Medium,Low
22,2,13:00:00,2,13,2.34,868,17.61,5.66,25.79,2.52,Medium,High
22,2,14:00:00,2,16.125,2.85,922,9.64,10.24,25.9,8.43,Medium,Low
22,2,15:00:00,2,15.1,3.48,1020,14.04,13.45,19.3,8.19,Medium,Low
22,2,16:00:00,1,14.25,3.5,1068,15.56,3.7,31.85,0.74,Medium,High
22,2,17:00:00,1,13,2.3,926,11.71,3.6,32.43,4.5,Medium,High
22,2,18:00:00,1,12,2.85,871.5,10.98,4.88,18.29,14.63,Medium,Low
22,2,19:00:00,1,12.375,3.445,775,17.19,0,10.94,1.56,Medium,Low
22,2,20:00:00,1,15.5,3.55,994,5.36,5.36,19.64,7.14,Medium,Low
22,2,21:00:00,1,20,6.115,1055.5,2,6,16,6,High,Low
22,2,22:00:00,1,15.875,3.85,860,0,4.35,17.39,0,Medium,Low
22,2,23:00:00,1,26.75,3.88,1058,7.41,14.81,22.22,14.81,High,Low
22,3,00:00:00,1,20.75,5.25,930,0,6.25,25,0,High,Low
22,3,01:00:00,1,29,3.72,900,0,0,40,0,High,Low
22,3,02:00:00,1,23.625,7.74,1143.5,0,16.67,16.67,16.67,High,Low
22,3,03:00:00,1,22.5,2.35,1205,0,7.14,21.43,0,High,High
22,3,04:00:00,1,30.625,9.93,1409,12.5,25,20.83,0,High,Low
22,3,05:00:00,1,29.75,9.305,1315.5,2.56,3.85,21.79,0,High,Low
22,3,06:00:00,1,27.75,9.2,1417,4.82,3.61,34.94,4.82,High,Low
22,3,07:00:00,1,25,8.4,1504,8.4,4.58,7.63,2.29,High,Low
22,3,08:00:00,2,15,3.1,990,11.3,4.79,10.96,1.03,Medium,Low
22,3,09:00:00,2,16.75,3.8,1126,9.42,3.59,27.8,1.35,Medium,Low
22,3,10:00:00,2,18.375,4.065,984.5,8.02,3.7,25.31,4.32,High,Low
22,3,11:00:00,2,20.125,4.25,1091,11.67,2.78,21.67,3.33,High,Low
22,3,12:00:00,2,16.75,3.15,960,11.88,5,28.13,3.13,Medium,Low
22,3,13:00:00,1,15.5,3.56,840,10.07,4.7,20.81,1.34,Medium,Low
22,3,14:00:00,2,20,4.125,1086,10.49,16.05,26.54,11.73,High,Low
22,3,15:00:00,1,13.75,2.9,900,13.91,7.28,27.81,6.62,Medium,High
22,3,16:00:00,1,13.875,3.275,1021.5,8.47,3.39,25.42,4.24,Medium,Low
22,3,17:00:00,1,12.25,2.705,888,5.74,1.64,21.31,1.64,Medium,Low
22,3,18:00:00,1,15.25,3.4,1020,11.83,1.08,20.43,16.13,Medium,Low
22,3,19:00:00,1,13.75,2.84,728,14.49,5.8,15.94,2.9,Medium,Low
22,3,20:00:00,1,22,5.7,1148.5,1.61,4.84,11.29,9.68,High,Low
22,3,21:00:00,1,12,2.5,720,9.09,0,21.21,3.03,Medium,High
22,3,22:00:00,1,17.625,4.55,900,6.67,3.33,16.67,6.67,High,Low
22,3,23:00:00,1,17.75,4.65,865,6.9,10.34,13.79,13.79,High,Low
22,4,00:00:00,1,11.25,1.25,720,0,0,23.53,5.88,Medium,High
22,4,01:00:00,1,16.625,3.855,750,16.67,0,16.67,8.33,Medium,Low
22,4,02:00:00,1,32.25,11.38,1320,0,20,20,20,High,Low
22,4,03:00:00,1,32.125,12.44,1236.5,12.5,12.5,12.5,0,High,Low
22,4,04:00:00,1,44.175,12.625,1508,26.92,34.62,15.38,0,High,Low
22,4,05:00:00,1,30,9.165,1429.5,3.95,6.58,23.68,0,High,Low
22,4,06:00:00,1,27.5,7.48,1320,11.88,2.97,33.66,1.98,High,Low
22,4,07:00:00,1,22.875,6.885,1250.5,12.86,6.43,11.43,2.14,High,Low
22,4,08:00:00,2,13.75,3.095,915.5,9.93,5.82,13.01,1.71,Medium,Low
22,4,09:00:00,2,17.75,5.2,1155,11.96,6.22,20.57,3.35,High,Low
22,4,10:00:00,2,19.5,5.68,1025,12,4.57,20.57,3.43,High,Low
22,4,11:00:00,2,25.5,4.79,1293,10.19,3.82,26.11,6.37,High,Low
22,4,12:00:00,1,17.875,4.22,1065.5,8.45,7.04,22.54,4.93,High,Low
22,4,13:00:00,1,14.25,3.2,900,7.41,4.44,22.22,1.48,Medium,Low
22,4,14:00:00,1,19.25,4.1,1103,14.84,16.77,18.06,9.68,High,Low
22,4,15:00:00,1,12.75,3.5,905,12.75,8.72,21.48,7.38,Medium,Low
22,4,16:00:00,1,15.5,2.9,1080,12.14,5.71,24.29,5,Medium,Low
22,4,17:00:00,1,17,3.9,1219,17.83,3.1,21.71,6.2,Medium,Low
22,4,18:00:00,1,13.75,3.2,900,10.68,0,21.36,13.59,Medium,Low
22,4,19:00:00,1,15.25,4.08,960,14.67,9.33,18.67,5.33,Medium,Low
22,4,20:00:00,1,19.5,4.23,979,14.08,5.63,25.35,1.41,High,Low
22,4,21:00:00,1,17.5,2.915,985,5,5,30,2.5,High,Low
22,4,22:00:00,1,15.75,4.4,960,10.34,10.34,13.79,3.45,Medium,Low
22,4,23:00:00,1,16.375,4.4,839.5,4.17,0,20.83,4.17,Medium,Low
22,5,00:00:00,1,12,1.145,630,4.17,0,20.83,0,Medium,High
22,5,01:00:00,1,24.25,6.46,1200,15.38,7.69,23.08,7.69,High,Low
22,5,02:00:00,1,22.5,7.48,1127,0,25,25,0,High,Low
22,5,03:00:00,1,33.25,12.2,1488,38.46,23.08,7.69,0,High,Low
22,5,04:00:00,1,33.875,11.895,1440,8.33,33.33,12.5,4.17,High,Low
22,5,05:00:00,1,29.875,9.075,1380,10.26,8.97,20.51,0,High,Low
22,5,06:00:00,1,25.5,7.12,1211,8.41,5.61,27.1,2.8,High,Low
22,5,07:00:00,1,22,7.71,1316,13.29,2.8,9.79,3.5,High,Low
22,5,08:00:00,2,13.25,3.1,895,6.94,2.43,13.19,0.35,Medium,Low
22,5,09:00:00,2,16.5,2.6,1080,8.15,3.86,29.18,2.15,Medium,Low
22,5,10:00:00,2,13.75,3.2,840,13.21,3.77,18.4,2.36,Medium,Low
22,5,11:00:00,2,16,3.3,960,11.11,2.92,22.22,2.34,Medium,Low
22,5,12:00:00,2,16.375,3.33,960,12.09,6.59,19.78,3.3,Medium,Low
22,5,13:00:00,2,16,2.85,933,13.94,4.85,30.3,3.03,Medium,High
22,5,14:00:00,2,17.5,4.35,1080,11.54,9.89,24.18,11.54,High,Low
22,5,15:00:00,1,14.125,3.05,947.5,17.12,7.53,21.23,8.22,Medium,Low
22,5,16:00:00,1,14.625,2.55,958,13.28,3.13,36.72,2.34,Medium,High
22,5,17:00:00,1,13.25,3.06,939.5,6.03,2.59,25,3.45,Medium,High
22,5,18:00:00,1,17,4.37,1140,11.97,3.42,26.5,9.4,Medium,Low
22,5,19:00:00,1,16.5,4.1,1159,10.98,7.32,21.95,6.1,Medium,Low
22,5,20:00:00,1,11.25,2.33,741.5,3.33,5,38.33,5,Medium,High
22,5,21:00:00,1,15,3.4,860,4.44,6.67,15.56,4.44,Medium,Low
22,5,22:00:00,1,11.25,3.05,686,4.17,2.08,6.25,4.17,Medium,Low
22,5,23:00:00,1,12.125,2.23,714.5,4.76,2.38,28.57,4.76,Medium,High
22,6,00:00:00,1,20.875,5.405,991,12.5,6.25,12.5,6.25,High,Low
22,6,01:00:00,1,10.5,2.9,540,0,0,23.53,5.88,Medium,Low
22,6,02:00:00,1,6,1.1,244,0,0,28.57,14.29,Low,High
22,6,03:00:00,1,17.625,5.55,855,18.75,6.25,12.5,6.25,High,Low
22,6,04:00:00,1,30.4,10.7,1358.5,11.11,33.33,5.56,0,High,Low
22,6,05:00:00,1,25.75,8.6,1114,6.9,10.34,24.14,0,High,Low
22,6,06:00:00,1,24.5,6.7,864,21.95,4.88,14.63,0,High,Low
22,6,07:00:00,1,19.5,6.15,754,19.15,4.26,12.77,4.26,High,Low
22,6,08:00:00,1,21.2,6.67,1020,6.02,2.41,9.64,7.23,High,Low
